"auditory_name";"type_name";"day_name";"pair_number";"время начала";"week_type";"статус"
"Г-101";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Г-101";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Вт";"7";"18:50:00";"числитель";"Свободна"
"Г-103";"аудитория";"Вт";"8";"20:30:00";"числитель";"Свободна"
"Г-103";"аудитория";"Вт";"9";"22:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Г-103";"аудитория";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Г-103";"аудитория";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Г-103";"аудитория";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Г-103";"аудитория";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Г-103";"аудитория";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Г-103";"аудитория";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Г-103";"аудитория";"Сб";"2";"10:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Г-103";"аудитория";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Г-103";"аудитория";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Г-103";"аудитория";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Г-103";"аудитория";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Г-103";"аудитория";"Пн";"8";"20:30:00";"числитель";"Свободна"
