"auditory_id";"Аудитория";"Тип помещения";"Корпус";"Факультет";"Дата/время занятия";"Дисциплина";"Список групп на этом занятии";"Информация о подгруппах";"Тип занятия";"ID аудитории";"Присутствие преподавателя";"Полное отсутствие студентов";"Ошибка расписания";"Специальный тип";"datetime_parsed";"time_part";"Пара";"Тип недели";"День недели";"Общее количество студентов с учетом подгрупп (ПЛАН)";"Фактическое посещение (ФАКТ)";"Процент посещаемости (факт/план * 100%)";"Разница между планом и фактом"
"97";"Г-224";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"КТ.1-23-1(И,О)";"0";"Лекция";"97";"0,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"17";"0,0";"0,0";"17,0"
"112";"Д-408";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"Основные сведения о МК";"МР.1-23-1(И,О)";"0";"Лекция";"112";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"24";"16,0";"66,67";"8,0"
"110";"Д-410";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"ПС.2-23-1(И,О)";"0";"Лекция";"110";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"19";"12,0";"63,16";"7,0"
"49";"Е-204";"аудитория";"Корпус Е";"корпус Е";"2025-09-02 10:10:00";"";"ПСЖ.3-23-1(И,О)";"0";"Практические (семинарские) занятия";"49";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"21";"0,0";"0,0";"21,0"
"163";"Д-215";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"ПСЖ.3-23-2(И,О)";"0";"Практические (семинарские) занятия";"163";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"19";"7,0";"36,84";"12,0"
"90";"Д-316";"компьютерный класс";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"ПСЖ.6-23-1(И,О)";"1";"Лабораторная работа";"90";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"12";"9,0";"75,0";"3,0"
"429";"Е-103";"учебная лаборатория";"Корпус Е";"корпус Е";"2025-09-02 10:10:00";"Оценка  показателей точности и стабильности технологических операций";"ЭТТ.1-23-1(И,О)";"0";"Практические (семинарские) занятия";"429";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"22";"11,0";"50,0";"11,0"
"19";"Д-218";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"БАС.5-23-1(И,О)";"0";"Практические (семинарские) занятия";"19";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"29";"7,0";"24,14";"22,0"
"133";"Б-214";"компьютерный класс";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"ЭЖД.1-23-1(И,О)";"2";"Лабораторная работа";"133";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"11";"9,0";"81,82";"2,0"
"79";"Д-310";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"Безопасность на путях";"ЭЖД.1-23-2(И,О)";"2";"Лабораторная работа";"79";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"11";"8,0";"72,73";"3,0"
"98";"Г-110";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"Определение состояния устройства диагностирования статистическим методом Байеса";"СОД.2-22-1(И,О)";"0";"Практические (семинарские) занятия";"98";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"16";"15,0";"93,75";"1,0"
"114";"Д-817";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"СОД.3-22-1(И,О)";"0";"Лекция";"114";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"23";"11,0";"47,83";"12,0"
"111";"Д-411";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"МР.1-22-1(И,О)";"0";"Практические (семинарские) занятия";"111";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"16";"0,0";"0,0";"16,0"
"87";"Г-217";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"ПС.2-22-1(И,О)";"0";"Лекция";"87";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"18";"5,0";"27,78";"13,0"
"106";"Е-205";"учебная лаборатория";"Корпус Е";"корпус Е";"2025-09-02 10:10:00";"";"ПСЖ.3-22-1(И,О)";"0";"Лекция";"106";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"29";"19,0";"65,52";"10,0"
"62";"Е-202";"аудитория";"Корпус Е";"корпус Е";"2025-09-02 10:10:00";"Смазочные
материалы,
применяемые в
трущихся узлах
подвижного состава.
Требования к
смазочным
материалам.";"ПСЖ.6-22-1(И,О)";"0";"Лекция";"62";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"19";"11,0";"57,89";"8,0"
"22";"А-405";"аудитория";"Корпус А";"корпус А";"2025-09-02 10:10:00";"";"ЭЖД.3-22-1(И,О)";"0";"Практические (семинарские) занятия";"22";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"18";"7,0";"38,89";"11,0"
"134";"Б-206";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"СОД.1-21-1(И,О)";"0";"Лекция";"134";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"26";"17,0";"65,38";"9,0"
"134";"Б-206";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"СОД.1-21-2(И,О)";"0";"Лекция";"134";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"17";"7,0";"41,18";"10,0"
"134";"Б-206";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"СОД.2-21-1(И,О)";"0";"Лекция";"134";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"27";"12,0";"44,44";"15,0"
"134";"Б-206";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"СОД.3-21-1(И,О)";"0";"Лекция";"134";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"24";"12,0";"50,0";"12,0"
"134";"Б-206";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"СОД.4-21-1(И,О)";"0";"Лекция";"134";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"5";"2,0";"40,0";"3,0"
"127";"Е-203";"учебная лаборатория";"Корпус Е";"корпус Е";"2025-09-02 10:10:00";"";"ПСЖ.3-21-1(И,О)";"0";"Практические (семинарские) занятия";"127";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"22";"11,0";"50,0";"11,0"
"13";"Е-201";"аудитория";"Корпус Е";"корпус Е";"2025-09-02 10:10:00";"Общая характеристика динамических систем";"ПСЖ.6-21-1(И,О)";"0";"Практические (семинарские) занятия";"13";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"11";"0,0";"0,0";"11,0"
"52";"Б-302";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"Организация производства";"ЭЖД.1-21-1(И,О)";"0";"Лекция";"52";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"29";"19,0";"65,52";"10,0"
"52";"Б-302";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"ЭЖД.1-21-2(И,О)";"0";"Лекция";"52";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"15";"11,0";"73,33";"4,0"
"52";"Б-302";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"ЭЖД.3-21-1(И,О)";"0";"Лекция";"52";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"23";"16,0";"69,57";"7,0"
"26";"Г-301";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"БИ.4-25-1(И,О)";"0";"Лекция";"26";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"30";"25,0";"83,33";"5,0"
"8";"Г-208";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"1 ?";"ИС.1-25-1(И,О)";"2";"Практические (семинарские) занятия";"8";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"15";"14,0";"93,33";"1,0"
"59";"Г-223";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"ИС.1-25-2(И,О)";"0";"Практические (семинарские) занятия";"59";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"31";"0,0";"0,0";"31,0"
"2";"Д-716";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"ПИ.1-25-1(И,О)";"2";"Практические (семинарские) занятия";"2";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"14";"9,0";"64,29";"5,0"
"155";"В-220";"аудитория";"Корпус В";"корпус Б,В,Г";"2025-09-02 10:10:00";"Кинематика поступательного и вращательного движения";"ТТП.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"155";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"26";"22,0";"84,62";"4,0"
"283";"Д-723";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"Культурология как наука";"ГМУ.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"283";"0,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"24";"20,0";"83,33";"4,0"
"33";"Г-305";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"Т.1-25-1(И,О)";"0";"Лекция";"33";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"28";"32,0";"114,29";"-4,0"
"33";"Г-305";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"Т.1-25-2(И,О)";"0";"Лекция";"33";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"28";"33,0";"117,86";"-5,0"
"33";"Г-305";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"Т.1-25-3(И,О)";"0";"Лекция";"33";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"30";"34,0";"113,33";"-4,0"
"82";"А-407";"аудитория";"Корпус А";"корпус А";"2025-09-02 10:10:00";"Ввт";"УП.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"82";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"16";"9,0";"56,25";"7,0"
"30";"Д-617";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"Введение в дисциплину.";"Э.8-25-1(И,О)";"0";"Практические (семинарские) занятия";"30";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"23";"13,0";"56,52";"10,0"
"167";"Д-719";"компьютерный класс";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"Placement Test";"Э.9-25-1(И,О)";"1";"Практические (семинарские) занятия";"167";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"11";"10,0";"90,91";"1,0"
"45";"А-108";"аудитория";"Корпус А";"корпус А";"2025-09-02 10:10:00";"Вводное";"ЭБ.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"45";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"31";"25,0";"80,65";"6,0"
"136";"Б-216";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"СЖД.2-24-2(И,О)";"0";"Практические (семинарские) занятия";"136";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"17";"13,0";"76,47";"4,0"
"6";"Д-721";"компьютерный класс";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"СЖД.3-24-1(И,О)";"1";"Практические (семинарские) занятия";"6";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"13";"10,0";"76,92";"3,0"
"31";"Д-821";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"ТБ.2-24-1(И,О)";"2";"Практические (семинарские) занятия";"31";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"16";"5,0";"31,25";"11,0"
"35";"Д-518";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"БИ.4-24-1(И,О)";"0";"Лекция";"35";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"31";"23,0";"74,19";"8,0"
"63";"Д-521";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"ИС.1-24-1(И,О)";"0";"Лекция";"63";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"29";"13,0";"44,83";"16,0"
"63";"Д-521";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"ИС.1-24-2(И,О)";"0";"Лекция";"63";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"14";"12,0";"85,71";"2,0"
"68";"Д-501";"компьютерный класс";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"Линейные структуры";"ПИ.1-24-1(И,О)";"1";"Лабораторная работа";"68";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"14";"12,0";"85,71";"2,0"
"23";"А-211";"аудитория";"Корпус А";"корпус А";"2025-09-02 10:10:00";"";"ТТП.1-24-1(И,О)";"0";"Лекция";"23";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"32";"25,0";"78,12";"7,0"
"357";"Д-618";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"Обсуждение, выполнение тест на определение уровня остаточных знаний по ИЯ";"ГМУ.1-24-1(И,О)";"1";"Практические (семинарские) занятия";"357";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"14";"9,0";"64,29";"5,0"
"5";"Д-718";"компьютерный класс";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"ГМУ.1-24-1(И,О)";"2";"Практические (семинарские) занятия";"5";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"11";"7,0";"63,64";"4,0"
"83";"Б-102";"учебная лаборатория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"Т.1-24-1(И,О)";"0";"Практические (семинарские) занятия";"83";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"28";"0,0";"0,0";"28,0"
"17";"Д-703";"аудитория";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"Т.1-24-2(И,О)";"1";"Практические (семинарские) занятия";"17";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"13";"13,0";"100,0";"0,0"
"104";"Г-117";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"Т.1-24-2(И,О)";"2";"Практические (семинарские) занятия";"104";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"14";"0,0";"0,0";"14,0"
"3";"Д-715";"компьютерный класс";"Корпус Д";"корпус Д";"2025-09-02 10:10:00";"";"Э.2-24-1(И,О)";"0";"Практические (семинарские) занятия";"3";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"9";"6,0";"66,67";"3,0"
"76";"Б-306";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"СЖД.1-23-1(И,О)";"0";"Лекция";"76";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"22";"16,0";"72,73";"6,0"
"76";"Б-306";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-02 10:10:00";"";"СЖД.2-23-1(И,О)";"0";"Лекция";"76";"1,0";"";"";"";"2025-09-02 10:10:00";"10:10:00";"2,0";"числитель";"Вт";"26";"13,0";"50,0";"13,0"
